scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Lumnitzera littorea,2024-05-15 10:41:13 +0800,"","Kampung Cherating, Kuantan, Pahang, MY",4.1266388746,103.3908321179,"",black mangrove,https://www.inaturalist.org/observations/215836405,https://inaturalist-open-data.s3.amazonaws.com/photos/381650766/medium.jpg,reshkunjum,215836405,black mangrove,Plantae,196656,1,0,2024-05-15 10:41:13+08:00,2024-05-15,2024-05-15 02:41:13 UTC,Kuala Lumpur,24,24,,open,false,,,8106578,,2024-05-15 02:41:34 UTC,2024-05-20 10:19:13 UTC,research,CC-BY-NC,,3,false
Lumnitzera littorea,2024-05-15 10:41:32 +0800,"","Kampung Cherating, Kuantan, Pahang, MY",4.1265656882,103.3908860282,"",black mangrove,https://www.inaturalist.org/observations/215837905,https://inaturalist-open-data.s3.amazonaws.com/photos/381650945/medium.jpg,darlyn_n3,215837905,black mangrove,Plantae,196656,1,0,2024-05-15 10:41:32+08:00,2024-05-15,2024-05-15 02:41:32 UTC,Kuala Lumpur,3,3,,open,false,,,7989565,,2024-05-15 02:50:24 UTC,2024-05-17 01:47:48 UTC,research,CC-BY-NC,,3,false
Lumnitzera littorea,2024-10-15 09:08:20 +0800,"","丹绒比艾, Kukup, 柔佛州, MY",1.2679895334,103.5085170753,"",black mangrove,https://www.inaturalist.org/observations/247405164,https://static.inaturalist.org/photos/441875836/medium.jpeg,wanyue_lim,247405164,红榄李,Plantae,196656,1,0,2024-10-15 09:08:20+08:00,2024-10-15,2024-10-15 01:08:20 UTC,Kuala Lumpur,4,4,,open,false,,,8682657,Wan Yue Lim,2024-10-15 01:08:51 UTC,2025-05-19 04:25:34 UTC,research,,,3,false
Lumnitzera littorea,2024-10-17 13:44:22 +0800,,"Taman Pantai Dickson, Port Dickson, Negeri Sembilan, Malaysia",2.4167605,101.8956594997,"",black mangrove,https://www.inaturalist.org/observations/247742097,https://static.inaturalist.org/photos/442539239/medium.jpeg,kent88,247742097,black mangrove,Plantae,196656,0,0,2024-10-17 13:44:22,2024-10-17,2024-10-17 05:44:22 UTC,Kuala Lumpur,,,,open,false,gps,gps,1680812,Kent Leong,2024-10-17 10:00:17 UTC,2024-10-31 06:23:59 UTC,needs_id,,,2,false
Lumnitzera littorea,2024-10-26 09:37:03 +0800,,"G3R5+V4, Ayer Tawar, Johor, Malaysia",1.5421211744,104.0579620376,"",black mangrove,https://www.inaturalist.org/observations/249127589,https://inaturalist-open-data.s3.amazonaws.com/photos/445279387/medium.jpeg,ctfadzli,249127589,black mangrove,Plantae,196656,1,0,2024-10-26 09:37:03,2024-10-26,2024-10-26 01:37:03 UTC,Kuala Lumpur,141,141,,open,false,gps,gps,8679191,,2024-10-26 07:04:29 UTC,2025-05-19 04:25:32 UTC,research,CC-BY-NC,,2,false
Lumnitzera littorea,2025-02-02 17:27:00 +0800,,"Cherating, Balok, Pahang, Malaysia",4.12679,103.3905783333,"",black mangrove,https://www.inaturalist.org/observations/261361263,https://inaturalist-open-data.s3.amazonaws.com/photos/469525204/medium.jpg,msone,261361263,black mangrove,Plantae,196656,0,0,2025/02/02 5:27 PM,2025-02-02,2025-02-02 09:27:00 UTC,Kuala Lumpur,,,,open,false,,,1230411,MSOne,2025-02-11 16:38:31 UTC,2025-02-11 16:44:20 UTC,needs_id,CC-BY-NC,,,false
Lumnitzera littorea,2025-03-17 13:36:00 +0800,桃金孃目，使君子科，欖李屬，红榄李。,"Johor, MY",1.621770769,102.93874563,"",black mangrove,https://www.inaturalist.org/observations/268607659,https://static.inaturalist.org/photos/482725442/medium.jpg,kohsoonyap,268607659,black mangrove,Plantae,196656,1,0,2025/03/17 1:36 PM,2025-03-17,2025-03-17 05:36:00 UTC,Kuala Lumpur,4,31444,obscured,open,true,,,553800,許順業 Koh Soon Yap,2025-04-04 20:17:24 UTC,2025-05-19 06:26:39 UTC,research,,,,false
Lumnitzera littorea,2025-05-10 09:54:00 +0800,"","42000 Pulau Indah, Selangor, Malaysia",2.9147327,101.3327214,"",black mangrove,https://www.inaturalist.org/observations/280901359,https://inaturalist-open-data.s3.amazonaws.com/photos/504555057/medium.jpg,lunarjade,280901359,black mangrove,Plantae,196656,1,0,2025/05/10 9:54 AM,2025-05-10,2025-05-10 01:54:00 UTC,Kuala Lumpur,11093,11093,,open,false,,,3772847,"",2025-05-14 00:14:42 UTC,2025-05-19 04:08:00 UTC,research,CC-BY-NC,,,false
Lumnitzera littorea,2025-05-21 09:49:47 +0800,,"Teluk Sengat, 81900 Ayer Tawar, Johor Darul Ta'zim, Malaysia",1.5652225911,104.0253802389,"",black mangrove,https://www.inaturalist.org/observations/283138434,https://inaturalist-open-data.s3.amazonaws.com/photos/508738028/medium.jpg,liyenchong,283138434,black mangrove,Plantae,196656,1,0,2025-05-21 09:49:47,2025-05-21,2025-05-21 01:49:47 UTC,Kuala Lumpur,64,64,,open,false,gps,gps,931872,,2025-05-22 14:39:35 UTC,2025-06-26 18:50:48 UTC,research,CC-BY-NC,,2,false
Lumnitzera littorea,2025-05-10 14:37:25 +0800,,"Kuala Linggi, Malacca, Malaysia",2.4065321138,101.856300272,"",black mangrove,https://www.inaturalist.org/observations/284473452,https://static.inaturalist.org/photos/511253581/medium.jpg,mohd_izzuddin,284473452,black mangrove,Plantae,196656,0,0,2025-05-10 14:37:25,2025-05-10,2025-05-10 06:37:25 UTC,Kuala Lumpur,2170,2170,,open,false,gps,gps,3965382,MOHD IZZUDDIN,2025-05-27 04:44:01 UTC,2025-05-27 04:44:17 UTC,needs_id,,,2,false
Lumnitzera littorea,2025-07-08 12:24:52 +0800,"","Kampung Labohan, Kerteh, Terengganu, MY",4.5261033333,103.4432916667,"",black mangrove,https://www.inaturalist.org/observations/296635465,https://inaturalist-open-data.s3.amazonaws.com/photos/534148109/medium.jpg,zahrakiyowo,296635465,"",Plantae,196656,0,0,2025-07-08 12:24:52+08:00,2025-07-08,2025-07-08 04:24:52 UTC,Kuala Lumpur,14,14,,open,false,,,9512017,,2025-07-09 23:40:09 UTC,2025-07-09 23:41:01 UTC,needs_id,CC-BY-NC,,3,false
Lumnitzera littorea,2025-05-10 09:50:00 +0800,,"42000 Pulau Indah, Selangor, Malaysia",2.9147327,101.3327214,"",black mangrove,https://www.inaturalist.org/observations/301567045,https://inaturalist-open-data.s3.amazonaws.com/photos/543425958/medium.jpg,k-ekoy,301567045,Black Mangrove,Plantae,196656,0,0,2025/05/10 9:50 AM,2025-05-10,2025-05-10 01:50:00 UTC,Kuala Lumpur,11093,11093,,open,false,,,8209169,,2025-07-27 16:46:14 UTC,2025-07-27 16:48:00 UTC,needs_id,CC-BY-NC,,,false
Lumnitzera littorea,2025-10-04 11:46:03 +0800,,"Taman Pantai Dickson, Port Dickson, Negeri Sembilan, Malaysia",2.4167738,101.8956259997,"",black mangrove,https://www.inaturalist.org/observations/318570276,https://static.inaturalist.org/photos/575777040/medium.jpg,kent88,318570276,black mangrove,Plantae,196656,0,0,2025-10-04 11:46:03,2025-10-04,2025-10-04 03:46:03 UTC,Kuala Lumpur,,,,open,false,gps,gps,1680812,Kent Leong,2025-10-04 06:38:37 UTC,2025-10-04 06:38:43 UTC,needs_id,,,2,false
